id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Hoeganaes_R1&R2)_C-RS_superseded.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Hoeganaes_R1&R2)_C-RS_superseded1.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(Hoeganaes_R3)__C-AAA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/1/20/CSB_Case_Study_Hoeganaes_Feb3_300-1.pdf?13586,Hoeganaes Corporation,pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/1/20/Afternoon1.pdf?15034,"Afternoon Presentation from July 25, 2013, Public Meeting",pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/1/20/RME_Hoeganaes_Statement_1_5_12_final.pdf?13588,"Statement from News Conference in Nashville, TN on January 5, 2012",pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/1/20/RME_Hoeganaes_Statement_6_3_11_FINAL.pdf?13587,"Statement from News Conference in Nashville, TN on June 3, 2011",pdf
,https://www.csb.gov/hoeganaes-corporation-fatal-flash-fires/,Hoeganaes Corporation Fatal Flash Fires,"Location: Gallatin, TN",Combustible Dust Explosion and Fire,1/31/2011,1/5/2012,,https://www.csb.gov/assets/1/20/transcript2.pdf?13589,"Transcript from November 16, 2011 Public Meeting",pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ASHRAE_(Honeywell_R22)__C-AA.pdf,Recommendation Status Change Summary,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_change_summary__Honeywell_R3-4.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_change_summary__Honeywell_R3-41.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_change_summary__Honeywell_R10__R16.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_change_summary__Honeywell_R13.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/SCSHONEYWELLR15.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_change_summary__Honeywell_R10__R161.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__HFIPI_(Honeywell_R25)__C-AA1.pdf,Recommendation Status Change Summary,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/recommendation/Summary_R29.pdf,Download,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/1/20/Honeywell_Report.pdf?13823,Final Investigation Report,pdf
200313ILA28,https://www.csb.gov/honeywell-chemical-incidents/,Honeywell Chemical Incidents,"Location: Baton Rouge, LA",Release,7/20/2003,8/8/2005,,https://www.csb.gov/assets/1/20/Honeywell_Transcript.pdf?13824,"Transcript of Board Community Meeting, Baton Rouge, LA, March 30, 2004",pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(Honeywell_R4).pdf,Recommendation Status Change Summary,pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Honeywell_(Honeywell_R1-R3)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Honeywell_(Honeywell_R1-R3)_O-ARAR1.pdf,Recommendation Status Change Summary,pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Honeywell_(Honeywell_R1-R3)_O-ARAR2.pdf,Recommendation Status Change Summary,pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/1/20/Honeywell_Geismar_Investigation_Report_-_Final.pdf?17190,Three Catastrophic Hydrogen Fluoride Incidents at Honeywell Geismar,pdf
202302ILA4,https://www.csb.gov/honeywell-geismar-chlorine-and-hydrogen-fluoride-releases/,Honeywell Geismar Chlorine and Hydrogen Fluoride Releases,"Location: Geismar, LA",Release,1/23/2023,5/27/2025,,https://www.csb.gov/assets/1/20/honeywell_geismar_investigation_update_-_final_2024.07.10.pdf?17030,Explosion and HF and Chlorine Release at Honeywell Geismar,pdf
,https://www.csb.gov/horsehead-holding-company-fatal-explosion-and-fire/,Horsehead Holding Company Fatal Explosion and Fire,"Location: Monaca, PA",Chemical Manufacturing - Fire and Explosion,7/22/2010,3/11/2015,,https://www.csb.gov/assets/1/20/FINAL_Horsehead_Report.pdf?15433,ANALYSIS OF HORSEHEAD CORPORATION MONACA REFINERY FATAL EXPLOSION AND FIRE,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Husky_R13)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Husky_R14).pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Husky_R15)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R8)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R9)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R10)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R3)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R6)_C-AA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Cenovus_(Husky_R6)_C-AA1.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(Husky_R12)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Honeywell_UOP_(Husky_R16)_C-AAA.pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Husky_R11).pdf,Recommendation Status Change Summary,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/20/18.0926_Urging_Chemical_Safety_Board_to_hold_public_hearing_on_Husky_Refinery_accident_(002).pdf?16450,"September 26, 2018, Congressional Letter to Hold Husky Public Meeting",pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/20/husky_factual_update_-_2.pdf?16594,Husky Factual Update December 2018,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/6/Husky_Factual_Update.pdf?16317,Husky Factual Update August 2018,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/20/Husky_Superior_Refinery_Report_2022-12-23_(1)1.pdf?16884,Husky Superior Refinery Investigation,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/6/Letter_to_EPA_4.23.2019.pdf?16464,CSB Letter to EPA regarding HF,pdf
201802IWI13,https://www.csb.gov/husky-energy-superior-refinery-explosion-and-fire/,Husky Energy Superior Refinery Explosion and Fire,"Location: Superior, WI",Oil and Refining - Fire and Explosion,4/26/2018,12/29/2022,,https://www.csb.gov/assets/1/20/CSB_-_Husky_Meeting_-_121218_PDF.pdf?16451,"Transcript from December 12, 2018 public meeting in Superior, WI",pdf
200805IGA6,https://www.csb.gov/imperial-sugar-company-dust-explosion-and-fire/,Imperial Sugar Company Dust Explosion and Fire,"Location: Port Wentworth, GA",Combustible Dust Explosion and Fire,2/7/2008,9/24/2009,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Imperial_Sugar_R11)_C-RS_superseded.pdf,Recommendation Status Change Summary,pdf
200805IGA6,https://www.csb.gov/imperial-sugar-company-dust-explosion-and-fire/,Imperial Sugar Company Dust Explosion and Fire,"Location: Port Wentworth, GA",Combustible Dust Explosion and Fire,2/7/2008,9/24/2009,,https://www.csb.gov/assets/1/20/Bresland_Oral_Testimony_7_29_08_Final.pdf?13746,"July 29, 2008 - Testimony of CSB Chairman John Bresland Before Senate Subcommittee on Employment and Workplace Safety",pdf
200805IGA6,https://www.csb.gov/imperial-sugar-company-dust-explosion-and-fire/,Imperial Sugar Company Dust Explosion and Fire,"Location: Port Wentworth, GA",Combustible Dust Explosion and Fire,2/7/2008,9/24/2009,,https://www.csb.gov/assets/1/20/Wright_Testimony_3_12_2008_-_Final.pdf?13747,"March 12, 2008 - Testimony of CSB Board Member William Wright Before House Education and Labor Committee",pdf
200805IGA6,https://www.csb.gov/imperial-sugar-company-dust-explosion-and-fire/,Imperial Sugar Company Dust Explosion and Fire,"Location: Port Wentworth, GA",Combustible Dust Explosion and Fire,2/7/2008,9/24/2009,,https://www.csb.gov/assets/1/20/Imperial_Sugar_Report_Final_updated.pdf?13902,Final Investigation Report,pdf
200805IGA6,https://www.csb.gov/imperial-sugar-company-dust-explosion-and-fire/,Imperial Sugar Company Dust Explosion and Fire,"Location: Port Wentworth, GA",Combustible Dust Explosion and Fire,2/7/2008,9/24/2009,,https://www.csb.gov/assets/1/20/0924csb1.pdf?13904,"Transcript of Board Public Meeting, Savannah, GA, 9.24.2009",pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ACC_(Reactives_R8)__C-AAA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ACC_(Reactives_R9)_C-RS.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/2001-1-H-XX-R10_2__Status_Change_Summary_ACC_(Reactives_R10)__C-R_S__5-19-2016.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(Reactives_R3)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_change_summary-_Reactives_R16.pdf,Download,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Reactives_R1)_C-RS_superseded.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(Reactives_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_-_SOCMA_(Reactives_R12)__C-NLA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/R13.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/recommendation/R14.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/ReactiveIncidentDataReport.pdf?13894,"Reactive Incident Data Report, 1980 to 2001",pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/Reactive_Incident_Data.xls?13895,"Reactive Incident Data Table, 1980 to 2001 (Excel file)",xls
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/ReactiveHazardInvestigationReport.pdf?13865,Final Investigation Report,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/CSB-OSHACorrespondence.pdf?13898,CSB-OSHA Interagency Correspondence on Reactives Recommendations,pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/Transcript_1.pdf?13868,"Transcript of Board Public Meeting, Houston, TX, September 17, 2002",pdf
,https://www.csb.gov/improving-reactive-hazard-management/,Improving Reactive Hazard Management,"Location: ,",Reactive Incident,8/1/2000,10/8/2002,,https://www.csb.gov/assets/1/20/Transcript_2.pdf?13869,"Transcript of Board Public Hearing, Paterson, NJ, May 30, 2002",pdf
,https://www.csb.gov/indspec-chemical-corporation-oleum-release/,INDSPEC Chemical Corporation Oleum Release,"Location: Petrolia, PA",Release,10/11/2008,9/30/2009,,https://www.csb.gov/assets/1/20/INDSPEC_Final.pdf?13903,INDSPEC Case Study,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(ITC_R6)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(ITC_R8).pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ITC_(ITC_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ITC_(ITC_R2)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ITC_(ITC_R3)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ITC_(ITC_R4)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ITC_(ITC_R5)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_OSHA_(ITC_R7).pdf,Recommendation Status Change Summary,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/1/20/ITC_Factual_Update_2019-10-30.pdf?16522,Factual Update,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,"https://www.csb.gov/assets/1/20/ITC_Report_-_FINAL_(July_6,_2023).pdf?16940","Storage Tank Fire at Intercontinental Terminals Company, LLC (ITC) Terminal",pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule_0623_v2.pdf?16932,Investigation Closure Plan,pdf
201901ITX6,https://www.csb.gov/intercontinental-terminals-company-itc-tank-fire/,Intercontinental Terminals Company (ITC) Tank Fire,"Location: Deer Park , TX",Explosion and Fire,3/17/2019,7/6/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
200902INY11,https://www.csb.gov/kaltech-industries-waste-mixing-explosion/,Kaltech Industries Waste Mixing Explosion,"Location: New York , NY",Reactive Incident,4/25/2002,9/30/2003,,https://www.csb.gov/assets/1/20/Kaltech_Digest.pdf?13789,Digest of Kaltech Investigation,pdf
200902INY11,https://www.csb.gov/kaltech-industries-waste-mixing-explosion/,Kaltech Industries Waste Mixing Explosion,"Location: New York , NY",Reactive Incident,4/25/2002,9/30/2003,,https://www.csb.gov/assets/1/20/KaltechFinalReport.pdf?13787,Final Investigation Report,pdf
200902INY11,https://www.csb.gov/kaltech-industries-waste-mixing-explosion/,Kaltech Industries Waste Mixing Explosion,"Location: New York , NY",Reactive Incident,4/25/2002,9/30/2003,,https://www.csb.gov/assets/1/20/Kaltech_Statement.pdf?13788,"December 20, 2007, CSB Statement at Public Forum",pdf
200902INY11,https://www.csb.gov/kaltech-industries-waste-mixing-explosion/,Kaltech Industries Waste Mixing Explosion,"Location: New York , NY",Reactive Incident,4/25/2002,9/30/2003,,https://www.csb.gov/assets/1/20/Kaltech_Transcript_1.pdf?13792,"Transcript of Board Public Meeting, New York, NY, September 30, 2003",pdf
